query	reference	ani	ani_uniform	af_query	af_reference	std_err	synteny_blocks	anchor_adjacency	breakpoint_count	het_shape	retention	ani_from_loss	ani_from_hist	enzyme_spread	enzyme_chi2	per_enzyme	n_anchors	n_chains	n_tags	max_block_anchors	mean_block_anchors	flag	ani_gated	gate
GCF_002208095.1	GCF_007035645.1	97.0504	97.4836	0.7969	0.9123	0.03906	39	0.9932	36	1.476	0.8354	96.8466	97.8967	0.5302	6.43	AlfI:97.61,AloI:97.88,BcgI:97.35,FalI:97.39	5416	39	6789	467	136.33333333333334	ok	97.0504	gamma
GCF_002220655.1	GCF_016742975.1	96.8269	97.1955	0.7677	0.8345	0.03899	62	0.9896	61	1.968	0.8134	96.6821	97.5761	0.2333	1.02	AlfI:97.20,AloI:97.39,BcgI:97.15,FalI:97.31	5968	62	7590	363	94.64516129032258	ok	96.8269	gamma
GCF_002803095.1	GCF_015712065.1	96.5625	97.1520	0.7434	0.8553	0.03320	105	0.9952	39	1.336	0.8104	96.4670	97.6771	0.5455	6.03	AlfI:97.05,AloI:97.10,BcgI:97.17,FalI:97.59	8430	105	10856	403	78.25714285714285	ok	96.5625	gamma
GCF_002813755.1	GCF_013394305.1	96.3666	97.2593	0.8235	0.8972	0.06675	22	0.9898	21	0.892	0.8222	96.3306	97.9152	0.4305	1.50	AlfI:97.55,AloI:97.26,BcgI:97.30,FalI:97.12	2304	22	2769	292	94	ok	96.3666	gamma
GCF_002836945.1	GCF_002836975.1	96.1569	96.6696	0.8730	0.8771	0.05084	121	0.9912	35	1.911	0.7752	96.0740	97.2134	0.4918	1.78	AlfI:96.61,AloI:97.04,BcgI:96.73,FalI:96.54	4222	121	5602	126	33.69421487603306	ok	96.1569	gamma
GCF_002843305.1	GCF_900114215.1	97.4712	98.0500	0.8405	0.8952	0.03162	103	0.9946	34	0.783	0.8752	97.2565	98.4611	0.4465	3.90	AlfI:98.01,AloI:97.95,BcgI:98.05,FalI:98.39	6677	103	7861	311	62.320388349514566	ok	97.4712	gamma
GCF_002921135.1	GCF_900635775.1	95.5099	96.4309	0.7991	0.8473	0.08399	63	0.9785	34	1.297	0.7586	95.5608	97.3174	1.6912	8.55	AlfI:96.46,AloI:97.86,BcgI:96.17,FalI:96.45	1711	63	2329	145	25.58730158730159	ok	95.5099	gamma
GCF_002929225.1	GCF_003935375.1	97.4562	97.9656	0.8149	0.8685	0.02877	73	0.9920	64	0.892	0.8701	97.2880	98.3227	0.1200	0.46	AlfI:97.98,AloI:98.06,BcgI:97.94,FalI:98.01	8097	73	9736	548	109.4931506849315	ok	97.4562	gamma
GCF_002929225.1	GCF_013409135.1	97.6245	98.0771	0.8149	0.9088	0.02776	57	0.9941	48	0.892	0.8779	97.4537	98.3876	0.1271	0.83	AlfI:98.10,AloI:98.16,BcgI:98.04,FalI:98.17	8197	57	9739	723	142.64912280701753	ok	97.6245	gamma
GCF_002939985.1	GCF_003064105.1	96.8222	97.2410	0.8180	0.7570	0.03040	198	0.9852	139	1.729	0.8169	96.6672	97.6614	0.5001	5.33	AlfI:97.18,AloI:97.68,BcgI:97.23,FalI:97.49	9745	198	12248	221	47.77272727272727	ok	96.8222	gamma
GCF_002982115.1	GCF_003049665.1	97.6704	98.0432	0.8145	0.7344	0.04472	69	0.9795	68	1.075	0.8775	97.4797	98.3226	0.2081	0.90	AlfI:98.09,AloI:98.15,BcgI:98.10,FalI:97.95	3454	69	3958	280	47.98550724637681	ok	97.6704	gamma
GCF_002989035.1	GCF_004802395.1	97.7240	98.1052	0.5472	0.5875	0.07957	103	0.9956	4	0.945	0.8816	97.5995	98.3526	0.5099	0.81	AlfI:98.09,AloI:98.50,BcgI:97.99,FalI:98.17	1277	103	1200	35	9.864077669902912	ok	97.7240	gamma
GCF_002989035.1	GCF_900475885.1	97.4767	97.8512	0.4879	0.4969	0.08970	92	0.9975	2	1.189	0.8643	97.3606	98.1226	0.4023	0.57	AlfI:97.71,AloI:98.11,BcgI:97.80,FalI:97.96	1254	92	1092	34	9.847826086956522	ok	97.4767	gamma
GCF_003044645.1	GCF_003351665.1	95.8839	96.4885	0.9101	0.9508	0.06847	25	0.9962	9	1.833	0.7595	95.8140	97.1581	0.4550	1.32	AlfI:96.63,AloI:96.76,BcgI:96.40,FalI:96.31	2501	25	3288	444	94.36	ok	95.8839	gamma
GCF_003044645.1	GCF_900654165.1	95.6657	96.2926	0.8991	0.9413	0.07108	24	0.9955	10	1.911	0.7439	95.6404	96.9931	0.5037	1.63	AlfI:96.45,AloI:96.61,BcgI:96.19,FalI:96.11	2282	24	3248	271	93.33333333333333	ok	95.6657	gamma
GCF_003112595.1	GCF_014651155.1	97.7411	98.0444	0.8706	0.9202	0.02477	85	0.9933	70	1.336	0.8749	97.5246	98.3083	0.6015	14.56	AlfI:98.02,AloI:97.97,BcgI:98.01,FalI:98.57	10727	85	12446	623	122.5764705882353	ok	97.7411	gamma
GCF_003144325.1	GCF_011046025.1	96.3660	96.9485	0.8761	0.8406	0.06378	37	0.9959	10	1.476	0.7995	96.2744	97.4972	0.7175	2.32	AlfI:96.95,AloI:97.51,BcgI:96.80,FalI:97.01	2546	37	3324	273	67.10810810810811	ok	96.3660	gamma
GCF_003148585.1	GCF_014897815.1	96.3102	97.1084	0.8538	0.8021	0.06006	60	0.9872	33	1.075	0.8098	96.2470	97.7678	0.6058	1.89	AlfI:97.19,AloI:97.45,BcgI:97.17,FalI:96.84	2668	60	3499	156	43.3	ok	96.3102	gamma
GCF_003148585.1	GCF_016107535.1	96.4060	97.2101	0.8684	0.8719	0.05825	60	0.9875	33	1.014	0.8174	96.3319	97.8504	0.6980	3.26	AlfI:97.21,AloI:97.59,BcgI:97.36,FalI:96.89	2732	60	3570	337	44.6	ok	96.4060	gamma
GCF_003148585.1	GCF_904846075.1	96.2706	97.1416	0.8870	0.8934	0.05911	47	0.9932	18	1.014	0.8123	96.1730	97.8770	0.3973	1.38	AlfI:97.12,AloI:96.86,BcgI:97.26,FalI:96.96	2762	47	3609	225	57.12765957446808	ok	96.2706	gamma
GCF_003264365.1	GCF_003857035.1	96.8180	97.2809	0.7567	0.7683	0.03416	340	0.9704	218	1.565	0.8194	96.6467	97.7407	0.8178	13.76	AlfI:97.37,AloI:97.45,BcgI:97.16,FalI:97.98	7912	340	9707	141	22.008823529411764	ok	96.8180	gamma
GCF_003264365.1	GCF_018070325.1	96.4270	96.9454	0.8130	0.8034	0.03576	258	0.9817	136	1.729	0.7938	96.2512	97.5337	1.1610	26.95	AlfI:96.72,AloI:97.38,BcgI:96.87,FalI:97.88	7905	258	10243	136	29.3062015503876	ok	96.4270	gamma
GCF_003264365.1	GCF_900091575.1	97.2991	97.6756	0.8777	0.9078	0.02940	157	0.9959	35	1.476	0.8487	97.0823	98.0373	0.7012	19.81	AlfI:97.57,AloI:98.07,BcgI:97.59,FalI:98.27	8986	157	10856	377	55.62420382165605	ok	97.2991	gamma
GCF_003293675.1	GCF_003397705.1	96.0317	96.9451	0.9086	0.9082	0.07447	15	0.9922	14	1.044	0.7974	96.0152	97.7207	0.4492	2.62	AlfI:97.13,AloI:96.87,BcgI:96.68,FalI:97.11	1822	15	2467	335	119	ok	96.0317	gamma
GCF_003351665.1	GCF_900654165.1	95.7504	96.4022	0.8906	0.9284	0.06932	29	0.9878	28	1.781	0.7527	95.7000	97.1273	0.7695	2.96	AlfI:96.46,AloI:97.06,BcgI:96.29,FalI:96.34	2389	29	3317	347	79.41379310344827	ok	95.7504	gamma
GCF_003474435.1	GCF_013304825.1	96.0775	97.3315	0.6641	0.7165	0.06425	86	0.9879	26	0.650	0.8265	96.2136	98.1186	0.1715	0.24	AlfI:97.33,AloI:97.21,BcgI:97.34,FalI:97.38	2392	86	2970	135	25.662790697674417	ok	96.0775	gamma
GCF_003501885.1	GCF_014649875.1	96.8925	97.3339	0.7591	0.7755	0.03386	332	0.9960	29	1.584	0.8233	96.7125	97.7712	0.7507	12.82	AlfI:97.22,AloI:97.21,BcgI:97.32,FalI:97.96	7972	332	9722	158	22.71385542168675	ok	96.8925	gamma
GCF_003634515.1	GCF_007035645.1	95.8218	96.4445	0.8724	0.9088	0.04818	46	0.9930	33	1.833	0.7557	95.7460	97.1548	0.4065	4.22	AlfI:96.61,AloI:96.68,BcgI:96.27,FalI:96.51	4809	46	6774	404	103	ok	95.8218	gamma
GCF_003635025.1	GCF_900112555.1	96.8222	97.4197	0.8822	0.9488	0.02632	83	0.9933	81	1.174	0.8296	96.6590	97.9345	0.3589	3.87	AlfI:97.48,AloI:97.17,BcgI:97.43,FalI:97.53	12514	83	15588	789	144.67469879518072	ok	96.8222	gamma
GCF_003675955.1	GCF_017874715.1	96.6457	97.2394	0.7499	0.8244	0.02869	150	0.9865	147	1.297	0.8162	96.5025	97.7819	0.8501	18.29	AlfI:97.19,AloI:97.04,BcgI:97.22,FalI:97.89	13240	150	14271	476	72.66	ok	96.6457	gamma
GCF_003732545.1	GCF_003788635.1	97.5658	98.0183	0.8197	0.8780	0.03417	117	0.9939	33	0.918	0.8735	97.4328	98.3192	0.5763	3.99	AlfI:98.07,AloI:97.87,BcgI:97.98,FalI:98.44	5638	117	6619	265	47.00854700854701	ok	97.5658	gamma
GCF_003851725.1	GCF_012396155.1	97.4201	97.4808	0.4282	0.4979	0.04346	511	0.9462	211	6.985	0.8345	97.4480	97.5003	1.1302	10.33	AlfI:97.42,AloI:97.72,BcgI:97.43,FalI:98.55	5491	511	5078	36	8.266144814090019	ok	97.4201	gamma
GCF_003856975.1	GCF_900177615.1	96.4862	97.0035	0.8815	0.8816	0.03939	41	0.9935	40	1.631	0.7982	96.3700	97.5213	1.1114	15.46	AlfI:96.88,AloI:96.94,BcgI:96.97,FalI:97.99	6245	41	8181	1203	149.1219512195122	ok	96.4862	gamma
GCF_003856975.1	GCF_900177795.1	96.5484	97.0513	0.9084	0.9093	0.03843	31	0.9953	30	1.631	0.8019	96.4284	97.5532	1.1280	16.92	AlfI:96.92,AloI:96.99,BcgI:97.02,FalI:98.05	6463	31	8429	650	204.8709677419355	ok	96.5484	gamma
GCF_003857035.1	GCF_900091575.1	96.9927	97.4787	0.7922	0.8306	0.03195	293	0.9964	28	1.336	0.8342	96.8125	97.9233	0.7478	13.51	AlfI:97.52,AloI:97.70,BcgI:97.37,FalI:98.12	8326	293	10193	193	27.238907849829353	ok	96.9927	gamma
GCF_003935375.1	GCF_013409135.1	97.4656	97.9659	0.8578	0.9247	0.02860	53	0.9973	22	0.918	0.8702	97.2769	98.3288	0.0797	0.38	AlfI:98.00,AloI:98.02,BcgI:97.94,FalI:97.94	8162	53	9854	737	152.67924528301887	ok	97.4656	gamma
GCF_003935375.1	GCF_900114065.1	97.4464	98.0173	0.8449	0.8775	0.02843	66	0.9955	36	0.783	0.8737	97.2778	98.3998	0.1332	0.58	AlfI:98.04,AloI:98.00,BcgI:97.99,FalI:98.13	8071	66	9740	579	120.96969696969697	ok	97.4464	gamma
GCF_003957375.1	GCF_013394305.1	96.7643	97.3645	0.9223	0.8863	0.06754	10	0.9954	9	1.189	0.8298	96.5879	97.8876	0.1177	0.09	AlfI:97.45,AloI:97.33,BcgI:97.36,FalI:97.35	2137	10	2539	744	194.4	ok	96.7643	gamma
GCF_004001025.1	GCF_017874615.1	96.0117	96.9574	0.8589	0.8728	0.04224	111	0.9908	51	1.014	0.7976	96.0179	97.7210	0.5052	6.21	AlfI:97.12,AloI:97.09,BcgI:97.00,FalI:96.61	5751	111	7708	374	50.252252252252255	ok	96.0117	gamma
GCF_004171285.1	GCF_013096535.2	95.4873	97.0664	0.5711	0.5188	0.13453	43	0.9232	42	0.623	0.8099	95.8132	98.0302	1.1262	2.65	AlfI:97.53,AloI:97.30,BcgI:96.40,FalI:97.01	692	43	772	55	12.744186046511627	ok	95.4873	gamma
GCF_004171285.1	GCF_018141665.1	95.4637	97.3963	0.6226	0.6340	0.12232	39	0.9363	38	0.473	0.8334	95.9030	98.4333	1.4115	5.39	AlfI:98.02,AloI:96.86,BcgI:96.60,FalI:97.39	713	39	834	70	15.333333333333334	ok	95.4637	gamma
GCF_004802395.1	GCF_900475885.1	96.4065	97.4650	0.8623	0.8426	0.08534	29	0.9822	21	0.709	0.8371	96.3531	98.2172	0.5727	3.45	AlfI:97.23,AloI:97.58,BcgI:97.25,FalI:97.80	1261	29	1568	156	40.86206896551724	ok	96.4065	gamma
GCF_005405925.1	GCF_018069625.1	96.8471	97.3910	0.8088	0.9013	0.02800	62	0.9943	61	1.297	0.8277	96.6590	97.8976	0.7907	22.62	AlfI:97.46,AloI:97.31,BcgI:97.29,FalI:98.08	12032	62	13982	1585	173.7258064516129	ok	96.8471	gamma
GCF_005981925.1	GCF_014650755.1	97.2009	97.4054	0.6509	0.6752	0.03435	410	0.9973	18	2.863	0.8289	97.0803	97.6223	0.4867	4.06	AlfI:97.31,AloI:97.26,BcgI:97.42,FalI:97.75	7754	410	8810	128	17.29268292682927	ok	97.2009	gamma
GCF_006402735.1	GCF_010998615.1	96.8491	97.3980	0.8759	0.8766	0.02895	212	0.9793	211	1.260	0.8288	96.6782	97.8941	0.6177	17.45	AlfI:97.42,AloI:97.53,BcgI:97.21,FalI:97.83	10759	212	13147	230	48.056603773584904	ok	96.8491	gamma
GCF_006402735.1	GCF_013116825.1	96.1489	96.8266	0.8202	0.8112	0.03357	279	0.9692	278	1.434	0.7857	96.0456	97.5173	0.9554	31.68	AlfI:96.90,AloI:96.95,BcgI:96.53,FalI:97.48	9739	279	12470	188	32.38351254480287	ok	96.1489	gamma
GCF_006402735.1	GCF_900101905.1	96.3400	97.0318	0.8781	0.8776	0.03169	97	0.9900	96	1.297	0.8014	96.1922	97.7126	0.8569	29.88	AlfI:97.18,AloI:97.07,BcgI:96.73,FalI:97.59	10060	97	12998	970	98.68041237113403	ok	96.3400	gamma
GCF_006402735.1	GCF_900106535.1	96.3821	96.9982	0.9083	0.8950	0.03123	90	0.9910	89	1.434	0.7989	96.2393	97.6218	0.8337	28.56	AlfI:97.04,AloI:97.19,BcgI:96.73,FalI:97.57	10490	90	13444	671	110.4	ok	96.3821	gamma
GCF_007035645.1	GCF_008364625.1	96.7739	97.2220	0.8901	0.9580	0.04157	39	0.9926	38	1.680	0.8159	96.5892	97.6842	0.1806	1.42	AlfI:97.33,AloI:97.30,BcgI:97.15,FalI:97.16	5237	39	6734	526	132.53846153846155	ok	96.7739	gamma
GCF_008520265.1	GCF_009829085.1	96.7103	97.4954	0.7116	0.7377	0.06639	90	0.9840	30	0.866	0.8394	96.5923	98.0826	0.6029	2.31	AlfI:97.61,AloI:97.89,BcgI:97.29,FalI:97.57	2087	90	2499	175	21.444444444444443	ok	96.7103	gamma
GCF_010998615.1	GCF_013116825.1	96.8059	97.2757	0.8311	0.8282	0.03058	319	0.9822	167	1.520	0.8198	96.6591	97.7246	0.7630	25.96	AlfI:97.38,AloI:97.44,BcgI:97.00,FalI:97.76	10197	319	12310	146	29.921630094043888	ok	96.8059	gamma
GCF_010998615.1	GCF_900101905.1	97.2503	97.6114	0.8584	0.8657	0.02792	217	0.9935	65	1.565	0.8444	97.0676	97.9510	0.6203	22.10	AlfI:97.77,AloI:97.62,BcgI:97.37,FalI:97.99	10623	217	12538	224	46.53917050691244	ok	97.2503	gamma
GCF_010998615.1	GCF_900106535.1	97.4611	97.7936	0.8898	0.8931	0.02614	217	0.9943	60	1.476	0.8575	97.2710	98.0944	0.5533	17.31	AlfI:97.82,AloI:97.92,BcgI:97.62,FalI:98.18	11264	217	13011	239	49.26728110599078	ok	97.4611	gamma
GCF_011058205.1	GCF_014769185.1	96.3872	97.4313	0.7019	0.7058	0.05838	127	0.9870	31	0.689	0.8329	96.4746	98.0795	0.6326	1.67	AlfI:97.50,AloI:96.94,BcgI:97.36,FalI:97.57	2801	127	3258	79	19.496062992125985	ok	96.3872	gamma
GCF_011058205.1	GCF_015602705.1	96.2756	97.2609	0.7017	0.8225	0.06071	102	0.9966	8	0.807	0.8203	96.3272	97.9409	0.7147	1.75	AlfI:97.20,AloI:96.71,BcgI:97.30,FalI:97.42	2556	102	3243	136	23.764705882352942	ok	96.2756	gamma
GCF_011758745.1	GCF_011758765.1	96.8657	97.1643	0.9383	0.9583	0.03279	38	0.9956	37	2.374	0.8101	96.7440	97.4831	0.9453	13.87	AlfI:97.08,AloI:97.27,BcgI:97.12,FalI:98.03	8568	38	10840	984	223.3684210526316	ok	96.8657	gamma
GCF_013116825.1	GCF_900101905.1	97.5676	97.8713	0.8453	0.8631	0.02618	303	0.9941	60	1.476	0.8630	97.4009	98.1293	0.5285	16.96	AlfI:97.98,AloI:97.84,BcgI:97.69,FalI:98.22	10962	303	12360	207	34.12211221122112	ok	97.5676	gamma
GCF_013116825.1	GCF_900106535.1	97.3895	97.6230	0.8439	0.8633	0.02784	291	0.9948	51	2.239	0.8453	97.2257	97.8671	0.6831	25.07	AlfI:97.73,AloI:97.74,BcgI:97.37,FalI:98.06	10807	291	12344	203	34.70446735395189	ok	97.3895	gamma
GCF_013349995.1	GCF_019134595.1	96.0859	96.5320	0.7665	0.8376	0.05405	92	0.9928	27	2.305	0.7680	95.9673	97.0648	0.5986	1.94	AlfI:96.70,AloI:97.04,BcgI:96.44,FalI:96.47	4038	92	5269	203	41.75	ok	96.0859	gamma
GCF_013409135.1	GCF_014764705.1	97.5050	97.9919	0.8520	0.8144	0.02864	79	0.9902	78	0.892	0.8720	97.3562	98.3215	0.2088	0.77	AlfI:97.96,AloI:98.14,BcgI:98.00,FalI:97.93	8049	79	9628	479	100.72151898734177	ok	97.5050	gamma
GCF_013409935.1	GCF_014648055.1	97.5647	98.0596	0.8994	0.8534	0.02849	81	0.9901	78	0.892	0.8756	97.3291	98.4312	0.6831	13.52	AlfI:98.20,AloI:97.61,BcgI:98.09,FalI:98.29	8136	81	9571	543	97.25925925925925	ok	97.5647	gamma
GCF_013460135.1	GCF_902713415.1	97.4950	97.4950	0.2397	0.3163	0.12836	58	0.8891	57	inf	0.8385	97.6402	97.4036	1.5962	1.34	AlfI:97.58,AloI:95.98,BcgI:97.56,FalI:97.55	864	58	589	24	8.879310344827585	ok	97.4950	uniform
GCF_014174215.1	GCF_014174375.1	97.0413	97.3641	0.7954	0.8171	0.03883	88	0.9930	39	1.968	0.8257	96.9231	97.6667	0.1975	1.66	AlfI:97.50,AloI:97.36,BcgI:97.30,FalI:97.37	5805	88	7059	382	63.60227272727273	ok	97.0413	gamma
GCF_014174375.1	GCF_014174395.1	96.1727	96.6162	0.7806	0.7886	0.04522	68	0.9931	35	2.305	0.7680	96.0282	97.1788	0.3933	1.06	AlfI:96.69,AloI:96.75,BcgI:96.58,FalI:96.36	5337	68	7111	269	75.48529411764706	ok	96.1727	gamma
GCF_014764705.1	GCF_900114065.1	97.5308	98.0759	0.7998	0.8632	0.02816	99	0.9951	38	0.783	0.8778	97.3411	98.4451	0.1140	0.22	AlfI:98.08,AloI:98.03,BcgI:98.07,FalI:98.15	8005	99	9577	533	79.74747474747475	ok	97.5308	gamma
GCF_014769185.1	GCF_015602705.1	96.0545	97.1826	0.7508	0.8892	0.06082	64	0.9963	9	0.761	0.8146	96.1686	97.9485	0.1217	0.28	AlfI:97.24,AloI:97.24,BcgI:97.12,FalI:97.20	2584	64	3370	156	38.6875	ok	96.0545	gamma
GCF_014897815.1	GCF_016107535.1	96.3211	97.2535	0.8109	0.8766	0.05800	68	0.9897	27	0.866	0.8206	96.3151	97.9319	0.4353	1.60	AlfI:97.30,AloI:97.45,BcgI:97.33,FalI:97.01	2731	68	3562	170	39.1764705882353	ok	96.3211	gamma
GCF_014897815.1	GCF_904846075.1	96.2493	96.9896	0.8288	0.8960	0.06027	52	0.9958	11	1.224	0.8009	96.1652	97.6459	0.3859	2.00	AlfI:97.03,AloI:97.07,BcgI:97.10,FalI:96.71	2754	52	3627	210	51.5	ok	96.2493	gamma
GCF_014897815.1	GCF_904846185.1	96.1193	96.9917	0.8137	0.8218	0.06064	67	0.9904	25	1.075	0.8011	96.0763	97.7204	1.0951	6.08	AlfI:97.02,AloI:96.11,BcgI:97.21,FalI:96.56	2722	67	3614	148	39.32835820895522	ok	96.1193	gamma
GCF_014897815.1	GCF_904846525.1	96.3334	96.9942	0.8127	0.8431	0.06035	67	0.9901	26	1.352	0.8012	96.2140	97.6081	0.9073	3.48	AlfI:97.11,AloI:96.21,BcgI:97.10,FalI:96.66	2693	67	3588	169	39.64179104477612	ok	96.3334	gamma
GCF_015712065.1	GCF_900102635.1	97.1895	97.8710	0.8280	0.8567	0.02827	77	0.9941	51	0.739	0.8635	97.0930	98.3044	0.1519	0.71	AlfI:97.88,AloI:97.92,BcgI:97.85,FalI:98.00	8806	77	10748	634	112.46753246753246	ok	97.1895	gamma
GCF_015712065.1	GCF_900106015.1	96.4247	97.2868	0.8268	0.8642	0.03281	77	0.9938	50	0.892	0.8207	96.4305	97.9111	0.2451	0.92	AlfI:97.27,AloI:97.23,BcgI:97.28,FalI:97.47	8288	77	10711	507	105.12987012987013	ok	96.4247	gamma
GCF_016107535.1	GCF_904846075.1	96.1413	97.0788	0.8934	0.8938	0.05954	49	0.9959	11	0.973	0.8076	96.1033	97.8413	0.6087	1.66	AlfI:97.16,AloI:97.45,BcgI:97.13,FalI:96.84	2768	49	3654	326	55.02040816326531	ok	96.1413	gamma
GCF_016107535.1	GCF_904846185.1	96.3805	97.1549	0.8638	0.8237	0.05870	64	0.9894	28	1.075	0.8133	96.3194	97.7745	0.9582	8.62	AlfI:97.27,AloI:96.40,BcgI:97.36,FalI:96.59	2749	64	3575	162	41.78125	ok	96.3805	gamma
GCF_016107535.1	GCF_904846525.1	96.4010	97.1385	0.8704	0.8551	0.05874	67	0.9891	29	1.140	0.8121	96.3022	97.7659	0.5928	3.28	AlfI:97.17,AloI:96.69,BcgI:97.29,FalI:96.82	2712	67	3600	219	40.11940298507463	ok	96.4010	gamma
GCF_018070325.1	GCF_900091575.1	96.5578	97.0393	0.8174	0.8787	0.03509	189	0.9940	45	1.729	0.8011	96.4000	97.5583	1.0556	20.46	AlfI:96.81,AloI:97.37,BcgI:96.99,FalI:97.86	7898	189	10189	299	40.44973544973545	ok	96.5578	gamma
GCF_900002405.1	GCF_900098745.1	97.0241	97.7575	0.7865	0.8036	0.04573	108	0.9880	41	0.807	0.8549	96.8453	98.3025	0.7184	9.29	AlfI:97.80,AloI:98.33,BcgI:97.61,FalI:98.12	3660	108	4451	130	32.379629629629626	ok	97.0241	gamma
GCF_900101905.1	GCF_900106535.1	97.5256	97.8400	0.8971	0.9139	0.02571	101	0.9940	65	1.476	0.8608	97.3502	98.1141	0.5780	21.40	AlfI:97.93,AloI:97.98,BcgI:97.63,FalI:98.20	11354	101	13063	1042	106.98019801980197	ok	97.5256	gamma
GCF_900102635.1	GCF_900106015.1	96.8851	97.9725	0.8316	0.8477	0.02797	73	0.9949	43	0.473	0.8706	96.9494	98.5288	0.3577	1.97	AlfI:97.94,AloI:97.77,BcgI:98.00,FalI:98.13	8685	73	10674	527	116.41095890410959	ok	96.8851	gamma
GCF_900110115.1	GCF_900141995.1	96.8325	97.3516	0.7944	0.8779	0.04499	43	0.9929	30	1.336	0.8252	96.7038	97.8021	0.2919	1.06	AlfI:97.45,AloI:97.21,BcgI:97.32,FalI:97.50	4298	43	5430	670	97.90697674418605	ok	96.8325	gamma
GCF_900112765.1	GCF_900116555.1	96.3920	97.0788	0.8628	0.9269	0.03841	50	0.9954	29	1.260	0.8034	96.2865	97.7047	0.5218	10.45	AlfI:97.41,AloI:96.94,BcgI:96.96,FalI:97.46	7615	50	8542	510	126.12	ok	96.3920	gamma
GCF_900129865.1	GCF_900166595.1	95.4048	96.4462	0.8783	0.8387	0.06968	39	0.9966	8	1.189	0.7637	95.4502	97.3948	0.4436	2.32	AlfI:96.70,AloI:96.69,BcgI:96.49,FalI:96.26	2866	39	3504	332	61.333333333333336	ok	95.4048	gamma
GCF_900177615.1	GCF_900177795.1	96.5326	96.9743	0.8351	0.8948	0.03962	44	0.9942	35	1.911	0.7959	96.3949	97.4555	1.1433	13.67	AlfI:96.74,AloI:96.94,BcgI:96.96,FalI:97.89	6246	44	8135	966	138.52272727272728	ok	96.5326	gamma
GCF_900239185.1	GCF_900239495.1	96.7155	97.6479	0.8213	0.8538	0.07393	34	0.9945	8	0.689	0.8503	96.6421	98.2605	0.1785	0.30	AlfI:97.75,AloI:97.76,BcgI:97.64,FalI:97.59	1533	34	1906	161	43.411764705882355	ok	96.7155	gamma
GCF_904846075.1	GCF_904846185.1	96.3644	97.1481	0.8945	0.8586	0.05803	51	0.9829	47	1.075	0.8128	96.2821	97.7980	0.3609	2.04	AlfI:97.25,AloI:96.90,BcgI:97.22,FalI:96.89	2853	51	3688	192	53.90196078431372	ok	96.3644	gamma
GCF_904846075.1	GCF_904846525.1	96.4072	97.0918	0.8923	0.8787	0.05862	48	0.9839	44	1.260	0.8086	96.2712	97.7198	0.8090	2.81	AlfI:97.18,AloI:96.39,BcgI:97.20,FalI:96.81	2769	48	3680	216	57.083333333333336	ok	96.4072	gamma
GCF_904846185.1	GCF_904846615.1	96.1638	97.0561	0.8565	0.9096	0.05905	46	0.9959	11	1.014	0.8059	96.1385	97.7707	1.0107	6.26	AlfI:97.22,AloI:96.21,BcgI:97.20,FalI:96.60	2817	46	3719	197	59.52173913043478	ok	96.1638	gamma
GCF_904846525.1	GCF_904846615.1	96.5030	97.2228	0.8758	0.9169	0.05713	43	0.9964	10	1.107	0.8183	96.3988	97.8144	1.3400	5.05	AlfI:97.36,AloI:96.02,BcgI:97.33,FalI:96.87	2802	43	3662	220	64.86046511627907	ok	96.5030	gamma
